,refArea,Existence of educational resources - exists,Type and size of educational resources - vocational institute,Observation URI,references,publisher,Existence of educational resources - does not exist,Nb of universities by type - Lebanese University branches,Public school coverage index (number of schools per citizen),Type and size of educational resources - public schools,Type and size of educational resources - universities,Town,Nb of universities by type - Private universities,dataset,Type and size of educational resources - private schools,Governorate,lat,lon,population,lat_gov,lon_gov
43,http://dbpedia.org/resource/Byblos_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aain+Kfaa,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Ain Kfaa,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Byblos District,34.1857977,35.6930621,100000,34.1236954,35.6493557
44,http://dbpedia.org/resource/ZahlÃ©_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aain+Kfar+Zabad,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,5000,1,0,Ain Kfar Zabad,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,ZahlÃ© District,33.7960892,36.0039299,,33.8503542,35.8965168
45,http://dbpedia.org/resource/Aley_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aain+Ksour,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Ain Ksour,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Aley District,33.747967,35.5334664,386320,33.7720489,35.6330158
46,http://dbpedia.org/resource/Baabda_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aain+Mouaffaq,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Ain Mouaffaq,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Baabda District,33.8215761,35.6531434,500000,33.8435311,35.7025213
47,https://dbpedia.org/page/Mount_Lebanon_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aain+Ouzain,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,1,2140,1,1,Ain Ouzain,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Mount Lebanon Governorate,,,1520016,33.737305,35.5998898
48,https://dbpedia.org/page/Nabatieh_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aain+Qana,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Ain Qana,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Nabatieh Governorate,,,383839,33.2836203,35.4897793
49,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aain+Qania,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Ain Qania,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Mount Lebanon Governorate,,,1520016,33.737305,35.5998898
50,http://dbpedia.org/resource/Hasbaya_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aain+Qinia,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,3000,1,0,Ain Qinia,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Hasbaya District,,,19000,33.3769255,35.7174189
51,http://dbpedia.org/resource/Matn_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aain+Saadeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Ain Saadeh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Matn District,33.8685181,35.5832802,750000,33.9097245,35.7167947
52,https://dbpedia.org/page/Akkar_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aain+Tinta,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,566,3,0,Ain Tinta,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,6,Akkar Governorate,34.5839096,36.1841098,423596,34.5555009,36.2016453
53,http://dbpedia.org/resource/Aley_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aain+Traz,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Ain Traz,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Aley District,33.7348352,35.5831262,386320,33.7720489,35.6330158
54,https://dbpedia.org/page/Akkar_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aain+Yaaqoub,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,3150,1,0,Ain Yaaqoub,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Akkar Governorate,34.5224561,36.201108,423596,34.5555009,36.2016453
55,http://dbpedia.org/resource/Western_Beqaa_District,1,2,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aain+Zebdeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1500,2,0,Ain Zebdeh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,2,Western Beqaa District,33.6221731,35.7036285,56000,33.5993904,35.722857
56,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aain+Zhalta,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Ain Zhalta,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Mount Lebanon Governorate,33.7406418,35.6988941,1520016,33.737305,35.5998898
57,http://dbpedia.org/resource/Byblos_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aain+challal,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Ain challal,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Byblos District,,,100000,34.1236954,35.6493557
58,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aainbal,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Ainbal,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Mount Lebanon Governorate,33.6581831,35.5565043,1520016,33.737305,35.5998898
59,http://dbpedia.org/resource/Bint_Jbeil_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aaita+Ej-Jabal,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1000,1,0,Aaita Ej-Jabal,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Bint Jbeil District,,,53000,33.1832536,35.4138051
60,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aaiyat,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,6800,1,0,Aaiyat,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Akkar Governorate,34.5383877,36.1969768,423596,34.5555009,36.2016453
61,http://dbpedia.org/resource/Keserwan_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aajaltoun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Aajaltoun,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Keserwan District,33.9651447,35.6856246,182834,34.0127349,35.7872377
62,https://dbpedia.org/page/Akkar_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aakkar+El-Aatiqa,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,4400,5,0,Aakkar El-Aatiqa,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,7,Akkar Governorate,,,423596,34.5555009,36.2016453
63,http://dbpedia.org/resource/Aley_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aaley,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Aaley,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Aley District,33.8082697,35.6061181,386320,33.7720489,35.6330158
64,http://dbpedia.org/resource/Aley_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aaley+Bsatine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,3000,1,0,Aaley Bsatine,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Aley District,,,386320,33.7720489,35.6330158
65,http://dbpedia.org/resource/ZahlÃ©_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aali+En-Nahri,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Aali En-Nahri,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,ZahlÃ© District,33.8572753,36.0264396,,33.8503542,35.8965168
66,http://dbpedia.org/resource/Zgharta_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aalma,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Aalma,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Zgharta District,34.4257619,35.8973086,,34.3600901,35.8981343
67,http://dbpedia.org/resource/Tyre_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aalma+Ech-Chaab,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,375,2,0,Aalma Ech-Chaab,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Tyre District,33.1067796,35.1795619,238348,33.2130814,35.2887965
68,http://dbpedia.org/resource/Marjeyoun_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aalman,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Aalman,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Marjeyoun District,,,41000,33.3640698,35.5871424
69,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aalmane+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Aalmane Ech-Chouf,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Mount Lebanon Governorate,,,1520016,33.737305,35.5998898
70,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aamaret+El-Baykat,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,3000,1,0,Aamaret El-Baykat,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Akkar Governorate,,,423596,34.5555009,36.2016453
71,https://dbpedia.org/page/Akkar_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aamayer,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1500,5,0,Aamayer,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Akkar Governorate,34.6199917,36.3712176,423596,34.5555009,36.2016453
72,http://dbpedia.org/resource/Byblos_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aamchit,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Aamchit,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Byblos District,34.1479997,35.6427388,100000,34.1236954,35.6493557
73,https://dbpedia.org/page/Mount_Lebanon_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aammatour,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,4300,1,0,Aammatour,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Mount Lebanon Governorate,33.8753419,35.5335046,1520016,33.737305,35.5998898
74,http://dbpedia.org/resource/Western_Beqaa_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aammiq+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Aammiq Ech-Chouf,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Western Beqaa District,,,56000,33.5993904,35.722857
75,http://dbpedia.org/resource/Western_Beqaa_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aana,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Aana,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Western Beqaa District,33.6921317,35.7566323,56000,33.5993904,35.722857
76,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aandqet,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Aandqet,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Akkar Governorate,,,423596,34.5555009,36.2016453
77,http://dbpedia.org/resource/ZahlÃ©_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aanjar+%28Haouch+Moussa%29,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Aanjar (Haouch Moussa),0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,3,ZahlÃ© District,,,,33.8503542,35.8965168
78,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aanout,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Aanout,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Mount Lebanon Governorate,33.6283375,35.516709,1520016,33.737305,35.5998898
79,http://dbpedia.org/resource/Sidon_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aanqoun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Aanqoun,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Sidon District,33.5007599,35.4320305,207500,33.4544542,35.3385676
80,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aaouaainat+Aakkar,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Aaouaainat Aakkar,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Akkar Governorate,,,423596,34.5555009,36.2016453
81,https://dbpedia.org/page/Beqaa_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aaqabet+Rachaya,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2800,1,0,Aaqabet Rachaya,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Beqaa Governorate,,,534342,33.6746204,35.8333757
82,http://dbpedia.org/resource/Keserwan_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aaqaibeh+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Aaqaibeh Kesrouane,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,2,Keserwan District,,,182834,34.0127349,35.7872377
83,http://dbpedia.org/resource/Sidon_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aaqtanit,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Aaqtanit,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Sidon District,33.4926631,35.3861339,207500,33.4544542,35.3385676
84,http://dbpedia.org/resource/Sidon_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aarab+Ej-Jall,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Aarab Ej-Jall,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Sidon District,33.4807309,35.4545027,207500,33.4544542,35.3385676
85,https://dbpedia.org/page/Nabatieh_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aarab+Salim,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Aarab Salim,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Nabatieh Governorate,,,383839,33.2836203,35.4897793
86,http://dbpedia.org/resource/Sidon_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aarab+Tabbaya,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Aarab Tabbaya,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Sidon District,,,207500,33.4544542,35.3385676
87,http://dbpedia.org/resource/Baabda_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aaraiya,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Aaraiya,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Baabda District,33.8324428,35.5836732,500000,33.8435311,35.7025213
88,http://dbpedia.org/resource/Aley_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aaramoun+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Aaramoun Kesrouane,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Aley District,,,386320,33.7720489,35.6330158
89,https://dbpedia.org/page/South_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aaramta,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Aaramta,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,South Governorate,33.4618484,35.5744169,590078,33.3386412,35.3022517
90,https://dbpedia.org/page/South_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aaray,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Aaray,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,South Governorate,,,590078,33.3386412,35.3022517
91,http://dbpedia.org/resource/Baabda_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aarbaniyeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Aarbaniyeh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Baabda District,33.8718943,35.6705308,500000,33.8435311,35.7025213
92,http://dbpedia.org/resource/Zgharta_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aarbet+Qozhaiya,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Aarbet Qozhaiya,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Zgharta District,,,,34.3600901,35.8981343
93,http://dbpedia.org/resource/Zgharta_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aarjis,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Aarjis,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Zgharta District,,,,34.3600901,35.8981343
94,https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aarqa,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Aarqa,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Akkar Governorate,34.5303889,36.0371463,423596,34.5555009,36.2016453
95,https://dbpedia.org/page/Baalbek-Hermel_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aarsal,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,5692,7,0,Aarsal,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,9,Baalbek-Hermel Governorate,34.1473,36.4590697,416427,34.168333,36.3134617
96,http://dbpedia.org/resource/MiniyehâDanniyeh_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aassoun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,4000,1,0,Aassoun,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,3,Miniyeh-Danniyeh District,34.3847553,36.0108881,,34.3888022,36.0520569
97,http://dbpedia.org/resource/Matn_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aatchaneh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Aatchaneh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Matn District,33.91275,35.6492668,750000,33.9097245,35.7167947
98,https://dbpedia.org/page/Mount_Lebanon_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aathrine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Aathrine,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Mount Lebanon Governorate,,,1520016,33.737305,35.5998898
99,https://dbpedia.org/page/South_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aaychiyeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Aaychiyeh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,South Governorate,,,590078,33.3386412,35.3022517
100,https://dbpedia.org/page/Beqaa_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aayha,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,5700,1,0,Aayha,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Beqaa Governorate,33.5010757,35.877613,534342,33.6746204,35.8333757
101,http://dbpedia.org/resource/MiniyehâDanniyeh_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aaymar,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2700,1,0,Aaymar,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Miniyeh-Danniyeh District,,,,34.3888022,36.0520569
102,http://dbpedia.org/resource/Aley_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aaynab,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Aaynab,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Aley District,33.764472,35.544903,386320,33.7720489,35.6330158
103,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aaynata+Baalbek,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Aaynata Baalbek,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Baalbek-Hermel Governorate,,,416427,34.168333,36.3134617
104,http://dbpedia.org/resource/Bint_Jbeil_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aaynata+Bent+Jbeil,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Aaynata Bent Jbeil,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Bint Jbeil District,,,53000,33.1832536,35.4138051
105,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aayoun+Aakkar,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2650,1,0,Aayoun Aakkar,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Akkar Governorate,34.5279443,36.1734626,423596,34.5555009,36.2016453
106,https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aayoun+El-Ghizlane,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Aayoun El-Ghizlane,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Akkar Governorate,34.4725331,36.0148574,423596,34.5555009,36.2016453
107,http://dbpedia.org/resource/Matn_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aayoun+El-Matn,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Aayoun El-Matn,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Matn District,,,750000,33.9097245,35.7167947
108,http://dbpedia.org/resource/Matn_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aayroun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Aayroun,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Matn District,33.9078843,35.7022438,750000,33.9097245,35.7167947
109,http://dbpedia.org/resource/Bint_Jbeil_District,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Aayta+Ech-Chaab,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,6150,2,0,Aayta Ech-Chaab,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,3,Bint Jbeil District,33.0932579,35.3408458,53000,33.1832536,35.4138051
